ACTIVITYID,AGREEDBILLRATE,AGREEDPAYRATE,BILLFREQUENCY,BILLRATECURRENCY,CANDIDATEID,COMPANYID,CONTACTID,CORPTOCORP,CURRENCY,DATECREATED,DATEUPDATED,DATEUSERFIELDUPDATED,ENDDATE,FEE,FEE_PERCENT,FEE_TYPE,HIREFLAG,INTERVIEWDATE,INTERVIEWFLAG,INTERVIEW_TIMEZONEID,JOBID,LineofBusiness,Location,PAYFREQUENCY,POSITIONTYPE,PRIMARYSALESID,REJECTDATE,REJECTFLAG,REJECTREASON,ROLEID,STARTDATE,SUBMITTALDATE,SUBMITTALFLAG,StartExclude,TERMINATIONDATE,TERMINATIONREASON,TermExcludeDate,UPDATEDBY_USERID,USERID,VMSStatus,VendorClassification,api_fromDate,api_toDate
29348392,,,,,473508870823,7954385,33071655,,,2020-11-19 16:59:52.0,2020-11-19 17:00:47.0,2020-11-19 16:59:55.0,,,,,0,,0,,14105621,,,,Contract,1406154,,0,,0,,2020-11-19 16:59:00.0,1,,,,,1424008,1424008,,,2020-11-18,2020-11-19
29348517,,,,,11645337553297,2369151,26762544,,,2020-11-19 17:06:26.0,2020-11-19 17:07:14.0,2020-11-19 17:06:28.0,,,,,0,,0,,14108755,,,,Contract,1104736,,0,,1,,2020-11-19 17:05:00.0,1,,,,,1440064,1440064,,,2020-11-18,2020-11-19
29348294,,,,,1974221791359,2198273,15552970,,,2020-11-19 16:55:00.0,2020-11-19 16:57:07.0,2020-11-19 16:55:05.0,,,,,0,,0,,13755807,,,,Contract,1095841,,0,,0,,2020-11-19 16:54:00.0,1,,,,,1169137,1169137,,,2020-11-18,2020-11-19
29351015,,,,,11736155483113,2718906,31964251,,,2020-11-19 19:01:40.0,2020-11-19 19:02:27.0,2020-11-19 19:01:42.0,,,,,0,,0,,14031231,,,,Contract,1095841,,0,,0,,2020-11-19 19:01:00.0,1,,,,,1456117,1456117,,,2020-11-18,2020-11-19
29349539,,,,,3049134968037,2194644,33080202,,,2020-11-19 17:50:30.0,2020-11-19 17:51:08.0,2020-11-19 17:50:32.0,,,,,0,,0,,14104102,,,,Direct Placement,1096061,,0,,1,,2020-11-19 17:49:00.0,1,,,,,1440874,1440874,,,2020-11-18,2020-11-19
29348476,,,,,2422467228261,7257703,27157335,,,2020-11-19 17:04:27.0,2020-11-19 17:04:39.0,2020-11-19 17:04:30.0,,,,,0,,0,,14107036,,,,Contract,1095869,,0,,0,,2020-11-19 17:03:00.0,1,,,,,1470277,1470277,,,2020-11-18,2020-11-19
29348718,85,61,Hourly,USD,12232889796616,6901529,33205905,0,USD,2020-11-19 17:17:22.0,2020-11-19 18:09:39.0,2020-11-19 18:08:21.0,2021-06-30 20:00:00.0,,,,1,,0,,14109789,IT,ATL,Hourly,Right to Hire,1104736,,0,,0,2020-12-07 09:00:00.0,2020-11-19 17:16:00.0,1,,,,,1408252,1403411,,,2020-11-18,2020-11-19
29348042,,,,,3370375481929,2190650,21283916,,,2020-11-19 16:41:57.0,2020-11-19 16:43:03.0,2020-11-19 16:41:58.0,,,,,0,,0,,14098301,,,,Contract,1394820,,0,,0,,2020-11-19 16:41:00.0,1,,,,,1443218,1443218,,,2020-11-18,2020-11-19
29348098,,,,,9226398927901,2369151,26762544,,,2020-11-19 16:45:20.0,2020-11-19 16:48:22.0,2020-11-19 16:45:21.0,,,,,0,,0,,14108672,,,,Contract,1104736,,0,,1,,2020-11-19 16:44:00.0,1,,,,,1395257,1422044,,,2020-11-18,2020-11-19
29347649,,,,,12232040656109,2198273,20854498,,,2020-11-19 16:18:01.0,2020-11-19 16:18:33.0,2020-11-19 16:18:03.0,,,,,0,,0,,14011464,,,,Contract,1095841,,0,,0,,2020-11-19 16:16:00.0,1,,,,,1409440,1409440,,,2020-11-18,2020-11-19
29348820,,,,,2558703,2190650,25717557,,,2020-11-19 17:22:46.0,2020-11-19 17:39:46.0,2020-11-19 17:22:47.0,,,,,0,,0,,14103058,,,,Contract,1394820,,0,,0,,2020-11-19 17:22:00.0,1,,,,,1470052,1470052,,,2020-11-18,2020-11-19
29349392,,,,,9340494379180,7762355,31182713,,,2020-11-19 17:45:50.0,2020-11-19 17:46:11.0,2020-11-19 17:45:51.0,,,,,0,,0,,14030939,,,,Contract,1455993,,0,,0,,2020-11-19 17:45:00.0,1,,,,,1459591,1459591,,,2020-11-18,2020-11-19
29349393,,,,,12232465588511,4754855,21560816,,,2020-11-19 17:45:50.0,2020-11-19 17:46:12.0,2020-11-19 17:45:52.0,,,,,0,,0,,13747222,,,,Direct Placement,1452961,,0,,0,,2020-11-19 17:45:00.0,1,,,,,1403411,1403411,,,2020-11-18,2020-11-19
29348080,,,,,11527193439556,2369151,26762544,,,2020-11-19 16:44:11.0,2020-11-19 16:48:46.0,2020-11-19 16:44:12.0,,,,,0,,0,,14108672,,,,Contract,1104736,,0,,1,,2020-11-19 16:43:00.0,1,,,,,1395257,1422044,,,2020-11-18,2020-11-19
29347743,,,,,3557449399159,4754855,21560816,,,2020-11-19 16:23:49.0,2020-11-19 16:24:04.0,2020-11-19 16:23:50.0,,,,,0,,0,,13747222,,,,Direct Placement,1452961,,0,,0,,2020-11-19 16:23:00.0,1,,,,,1403411,1403411,,,2020-11-18,2020-11-19
29349734,,,,,9867079056469,2718906,31964251,,,2020-11-19 17:57:03.0,2020-11-19 17:57:07.0,2020-11-19 17:57:04.0,,,,,0,,0,,14099781,,,,Contract,1095841,,0,,1,,2020-11-19 17:54:00.0,1,,,,,1422281,1422281,,,2020-11-18,2020-11-19
29350102,,,,,257969715021,7738929,33153244,,,2020-11-19 18:09:01.0,2020-11-19 18:09:08.0,2020-11-19 18:09:03.0,,,,,0,,0,,14056555,,,,Direct Placement,1104736,,0,,0,,2020-11-19 18:08:00.0,1,,,,,1445360,1445360,,,2020-11-18,2020-11-19
29347759,,,,,7217882960916,7257703,27157335,,,2020-11-19 16:24:50.0,2020-11-19 16:25:24.0,2020-11-19 16:24:51.0,,,,,0,,0,,14105311,,,,Contract,1095869,,0,,0,,2020-11-19 16:21:00.0,1,,,,,1095849,1095849,,,2020-11-18,2020-11-19
29347610,,,,,12227096576892,4848241,33195428,,,2020-11-19 16:15:56.0,2020-11-19 16:16:59.0,2020-11-19 16:15:57.0,,,,,0,,0,,14094119,,,,Contract,1394820,,0,,1,,2020-11-19 16:15:00.0,1,,,,,1422281,1422281,,,2020-11-18,2020-11-19
29350988,,,,,11674605219403,6569340,32974370,,,2020-11-19 18:58:35.0,2020-11-19 18:59:05.0,2020-11-19 18:58:36.0,,,,,0,,0,,14110112,,,,Contract,1361364,,0,,0,,2020-11-19 18:57:00.0,1,,,,,1380008,1380008,,,2020-11-18,2020-11-19
29349306,,,,,286080053484,7954385,33071655,,,2020-11-19 17:42:39.0,2020-11-19 17:43:28.0,2020-11-19 17:42:40.0,,,,,0,,0,,14105430,,,,Contract,1406154,,0,,0,,2020-11-19 17:41:00.0,1,,,,,1359813,1359813,,,2020-11-18,2020-11-19
29347399,,,,,1744627881367,7738929,33153244,,,2020-11-19 16:05:11.0,2020-11-19 16:05:23.0,2020-11-19 16:05:13.0,,,,,0,,0,,14056555,,,,Direct Placement,1104736,,0,,0,,2020-11-19 16:04:00.0,1,,,,,1095632,1095632,,,2020-11-18,2020-11-19
29350291,,,,,10519123168051,2196789,26801995,,,2020-11-19 18:16:20.0,2020-11-19 18:17:20.0,2020-11-19 18:16:21.0,,,,,0,,0,,14093520,,,,Contract,1416294,,0,,0,,2020-11-19 18:15:00.0,1,,,,,1108886,1108886,,,2020-11-18,2020-11-19
29350812,,,,,5945609815262,4754855,21560816,,,2020-11-19 18:45:32.0,2020-11-19 18:45:48.0,2020-11-19 18:45:33.0,,,,,0,2020-11-20 11:00:00.0,1,America/New_York,13747222,,,,Direct Placement,1452961,,0,,0,,,0,,,,,1403411,1403411,,,2020-11-18,2020-11-19
29350957,,,,,3126048191973,2198273,25725531,,,2020-11-19 18:56:57.0,2020-11-19 18:57:59.0,2020-11-19 18:56:58.0,,,,,0,,0,,14091062,,,,Contract,1095841,,0,,0,,2020-11-19 18:56:00.0,1,,,,,1169137,1169137,,,2020-11-18,2020-11-19
29347556,,,,,9226398927901,2196593,21871821,,,2020-11-19 16:13:04.0,2020-11-19 16:14:16.0,2020-11-19 16:13:06.0,,,,,0,,0,,14108672,,,,Contract,1104736,,0,,998,,,0,,,,,1450333,1450333,,,2020-11-18,2020-11-19
29203475,30,20,Hourly,USD,3846462487658,2198273,15552970,0,USD,2020-11-04 19:24:10.0,2020-11-19 15:33:08.0,2020-11-19 15:33:08.0,2021-04-30 20:00:00.0,,,,1,2020-11-16 19:00:00.0,1,America/Los_Angeles,13994598,IT,HB-CA,Hourly,Contract,1095841,,0,,0,2020-12-07 09:00:00.0,2020-11-04 19:23:00.0,1,,,,,1459897,1456117,,,2020-11-18,2020-11-19
29203561,73,49,Hourly,USD,7007748010700,2198273,25725531,0,USD,2020-11-04 19:41:20.0,2020-11-19 15:55:43.0,2020-11-19 15:55:43.0,2021-04-28 20:00:00.0,,,,1,2020-11-13 11:30:00.0,1,America/Los_Angeles,14010573,IT,HB-CA,Hourly,Contract,1095841,,0,,1,2020-11-30 09:00:00.0,2020-11-04 19:40:00.0,1,,,,,1459897,1443218,,,2020-11-18,2020-11-19
29284673,94,65,Hourly,USD,11565317744722,6568194,18635119,0,USD,2020-11-11 17:16:01.0,2020-11-19 19:03:36.0,2020-11-19 19:03:36.0,2021-02-26 20:00:00.0,,,,1,2020-11-12 16:00:00.0,1,America/New_York,14030629,IT,ATL,Yearly,Contract,1104736,,0,,0,2020-11-30 09:00:00.0,,0,,,,,1408252,1445360,,,2020-11-18,2020-11-19
29285436,77,55,Hourly,USD,11217190025927,6555798,20650370,0,USD,2020-11-11 17:51:02.0,2020-11-19 16:11:17.0,2020-11-19 16:11:17.0,2021-08-27 20:00:00.0,,,,1,2020-11-16 16:00:00.0,1,America/Chicago,13962555,IT,HOUST,Hourly,Contract,1096061,,0,,0,2020-12-07 09:00:00.0,2020-11-11 17:50:00.0,1,,,,,1406388,1424112,,,2020-11-18,2020-11-19
29319778,,,,,3398127331846,2198273,25725531,,,2020-11-17 11:57:22.0,2020-11-19 17:16:31.0,2020-11-19 17:16:28.0,,,,,0,2020-11-20 13:00:00.0,1,America/Los_Angeles,14087331,,,,Contract,1095841,,0,,0,,2020-11-17 11:56:00.0,1,,,,,1422281,1422281,,,2020-11-18,2020-11-19
29319482,,,,,12204442486221,7350009,31960399,,,2020-11-17 11:34:56.0,2020-11-18 10:28:01.0,2020-11-17 11:34:59.0,,,,,0,2020-11-19 12:00:00.0,1,America/Chicago,14056529,,,,Direct Placement,1361364,,0,,0,,2020-11-17 11:32:00.0,1,,,,,1445402,1445402,,,2020-11-18,2020-11-19
29320645,,,,,1467684,4209652,31978092,,,2020-11-17 13:02:57.0,2020-11-18 18:26:29.0,2020-11-17 13:02:59.0,,,,,0,2020-11-19 10:30:00.0,1,America/Chicago,14011210,,,,Direct Placement,1455993,,0,,0,,2020-11-17 13:01:00.0,1,,,,,1457446,1457446,,,2020-11-18,2020-11-19
29351766,,,,,843291098294,2369151,15753508,,,2020-11-19 22:44:46.0,2020-11-19 22:45:06.0,2020-11-19 22:44:47.0,,,,,0,,0,,14108666,,,,Contract,1104736,,0,,1,,2020-11-19 22:44:00.0,1,,,,,1108886,1108886,,,2020-11-18,2020-11-19
29140306,,,,,4890664184850,2189039,26872357,,,2020-10-28 14:48:57.0,2020-11-18 12:21:55.0,2020-10-28 14:48:59.0,,,,,0,2020-12-01 12:00:00.0,1,America/Chicago,14006263,,,,Contract,1418854,,0,,1,,2020-10-28 14:48:00.0,1,,,,,1457446,1457446,,,2020-11-18,2020-11-19
29173366,73,49,Hourly,USD,7097029959709,2198273,25725531,0,USD,2020-11-02 12:10:51.0,2020-11-18 14:01:51.0,2020-11-18 14:01:51.0,2021-06-30 20:00:00.0,,,,1,2020-11-06 13:30:00.0,1,America/Denver,14011410,IT,HB-CA,Hourly,Contract,1095841,,0,,0,2020-11-30 09:00:00.0,2020-11-02 12:03:00.0,1,,,,,1459897,1470052,,,2020-11-18,2020-11-19
29208114,,,,,2446861,6920465,26334719,,,2020-11-05 13:03:59.0,2020-11-18 11:37:27.0,2020-11-18 11:37:23.0,,,,,0,2020-11-19 16:00:00.0,1,America/Chicago,14028454,,,,Contract,1416294,,0,,1,,2020-11-05 13:01:00.0,1,,,,,1440691,1440691,,,2020-11-18,2020-11-19
29289103,100,75,Hourly,USD,1794069487570,7964161,33152208,1,USD,2020-11-12 10:07:33.0,2020-11-18 15:16:38.0,2020-11-12 13:00:28.0,2021-12-31 20:00:00.0,,,,1,,0,,14051902,IT,ATL,Hourly,Contract,1472018,,0,,0,2001-01-01 09:00:00.0,2001-01-01 09:00:00.0,1,,,,,1395257,1104736,,Independent Contractor,2020-11-18,2020-11-19
29289146,,,,,3775911838748,2369151,28156713,,,2020-11-12 10:11:51.0,2020-11-18 09:39:01.0,2020-11-18 09:39:01.0,,,,,0,2020-11-20 17:00:00.0,1,America/New_York,14044110,,,,Direct Placement,1104736,,0,,0,,2020-11-12 10:11:00.0,1,,,,,1440064,1440064,,,2020-11-18,2020-11-19
29321169,,,,,6898928964233,4296153,27282106,,,2020-11-17 13:36:44.0,2020-11-18 09:08:42.0,2020-11-17 13:36:46.0,,,,,0,2020-11-19 14:00:00.0,1,America/New_York,14087068,,,,Contract,1095672,,0,,0,,2020-11-17 13:36:00.0,1,,,,,1403411,1403411,,,2020-11-18,2020-11-19
29321456,,,,,12217973340609,7963728,33150541,,,2020-11-17 13:54:48.0,2020-11-19 22:51:31.0,2020-11-17 13:54:50.0,,,,,0,2020-11-20 10:30:00.0,1,America/New_York,14052888,,,,Direct Placement,1472018,,0,,0,,2020-11-17 13:54:00.0,1,,,,,1108886,1108886,,,2020-11-18,2020-11-19
29324300,,,,,3728771722583,2189341,28275189,,,2020-11-17 16:43:46.0,2020-11-18 12:04:01.0,2020-11-17 16:43:49.0,,,,,0,,0,,14090985,,,,Contract,1095869,,0,,0,,2020-11-17 16:43:00.0,1,,,,,1409440,1460631,,,2020-11-18,2020-11-19
29329820,,,,,1741402,2187354,32944341,,,2020-11-18 09:51:16.0,2020-11-18 09:52:13.0,2020-11-18 09:51:18.0,,,,,0,,0,,14097820,,,,Contract,1446533,,0,,0,,2020-11-18 09:50:00.0,1,,,,,1440874,1440874,,,2020-11-18,2020-11-19
29329551,,,,,6870289829192,2369151,15753508,,,2020-11-18 09:26:28.0,2020-11-18 09:26:52.0,2020-11-18 09:26:30.0,,,,,0,,0,,14093398,,,,Contract,1104736,,0,,1,,2020-11-18 09:26:00.0,1,,,,,1460745,1460745,,,2020-11-18,2020-11-19
29328144,,,,,7126963362083,7257703,27157335,,,2020-11-17 23:45:51.0,2020-11-19 14:14:31.0,2020-11-17 23:45:52.0,,,,,0,,0,,14081243,,,,Contract,1095869,,0,,0,,2020-11-17 23:45:00.0,1,,,,,1095869,1443218,,,2020-11-18,2020-11-19
29327319,,,,,319429566590,2196593,26476728,,,2020-11-17 18:57:11.0,2020-11-19 17:22:07.0,2020-11-17 18:57:12.0,,,,,0,,0,,14098301,,,,Contract,1394820,2020-11-19 17:22:09.0,1,,998,,,0,,,,,1443218,1450333,,,2020-11-18,2020-11-19
29326860,,,,,1599681715580,2198273,25725531,,,2020-11-17 18:29:33.0,2020-11-18 11:31:56.0,2020-11-17 18:29:35.0,,,,,0,2020-11-19 14:30:00.0,1,America/Los_Angeles,14087146,,,,Contract,1095841,,0,,1,,2020-11-17 18:26:00.0,1,,,,,1455994,1455994,,,2020-11-18,2020-11-19
29330360,,,,,2240273416970,6920465,26334719,,,2020-11-18 10:41:00.0,2020-11-18 10:41:22.0,2020-11-18 10:41:03.0,,,,,0,2020-11-19 14:00:00.0,1,America/Chicago,14028454,,,,Contract,1416294,,0,,1,,,0,,,,,1440691,1440691,,,2020-11-18,2020-11-19
29330718,,,,,473508870823,2369151,28156713,,,2020-11-18 11:06:42.0,2020-11-18 11:07:34.0,2020-11-18 11:06:46.0,,,,,0,,0,,14076112,,,,Direct Placement,1104736,,0,,0,,2020-11-18 11:06:00.0,1,,,,,1470735,1470735,,,2020-11-18,2020-11-19
29331155,,,,,3179279392025,7924862,32989831,,,2020-11-18 11:37:52.0,2020-11-19 09:41:40.0,2020-11-18 11:37:54.0,,,,,0,2020-11-20 11:30:00.0,1,America/Chicago,14100662,,,,Direct Placement,1361364,,0,,0,,2020-11-18 11:37:00.0,1,,,,,1440874,1440874,,,2020-11-18,2020-11-19
29330864,,,,,8813298321915,5479554,26792215,,,2020-11-18 11:17:47.0,2020-11-18 11:18:01.0,2020-11-18 11:17:49.0,,,,,0,,0,,13895742,,,,Direct Placement,1394817,,0,,0,,2020-11-18 11:16:00.0,1,,,,,1251538,1251538,,,2020-11-18,2020-11-19
29331377,,,,,10703943188778,7342040,31040498,,,2020-11-18 11:54:45.0,2020-11-19 18:04:22.0,2020-11-19 18:04:20.0,,,,,0,2020-11-20 10:30:00.0,1,America/New_York,13827946,,,,Direct Placement,1406154,,0,,0,,2020-11-18 11:52:00.0,1,,,,,1424008,1424008,,,2020-11-18,2020-11-19
29330403,,,,,6600326555545,6389111,27853363,,,2020-11-18 10:43:57.0,2020-11-18 10:45:02.0,2020-11-18 10:43:58.0,,,,,0,,0,,14082954,,,,Right to Hire,1096061,,0,,0,,2020-11-18 10:43:00.0,1,,,,,1095632,1095632,,,2020-11-18,2020-11-19
29331874,,,,,12072835896281,7960971,33116540,,,2020-11-18 12:25:48.0,2020-11-18 12:26:23.0,2020-11-18 12:25:51.0,,,,,0,,0,,14025364,,,,,1448851,,0,,1,,2020-11-18 12:25:00.0,1,,,,,1359813,1359813,,,2020-11-18,2020-11-19
29331401,,,,,215682686571,-1,5216772,,,2020-11-18 11:55:45.0,2020-11-18 11:56:16.0,2020-11-18 11:55:47.0,,,,,0,,0,,14097982,,,,Right to Hire,1406154,,0,,998,,,0,,,,,1447792,1447792,,,2020-11-18,2020-11-19
29332556,,,,,10625142625411,5575645,26604193,,,2020-11-18 13:11:22.0,2020-11-19 16:59:58.0,2020-11-18 13:11:24.0,,,,,0,2020-11-23 12:30:00.0,1,America/New_York,14057099,,,,Right to Hire,1104736,,0,,0,,2020-11-18 13:10:00.0,1,,,,,1403411,1403411,,,2020-11-18,2020-11-19
29330138,,,,,2297587,6920465,26334719,,,2020-11-18 10:20:38.0,2020-11-18 10:20:54.0,2020-11-18 10:20:40.0,,,,,0,,0,,14028454,,,,Contract,1416294,,0,,1,,2020-11-18 10:19:00.0,1,,,,,1457446,1457446,,,2020-11-18,2020-11-19
29331867,,,,,1133799612391,2198273,5215195,,,2020-11-18 12:25:06.0,2020-11-18 12:26:26.0,2020-11-18 12:25:08.0,,,,,0,,0,,14080534,,,,Contract,1095841,,0,,0,,2020-11-18 12:24:00.0,1,,,,,1470052,1470052,,,2020-11-18,2020-11-19
29331488,,,,,6969950321238,7782119,31401790,,,2020-11-18 12:01:27.0,2020-11-18 12:01:33.0,2020-11-18 12:01:29.0,,,,,0,,0,,13758078,,,,Right to Hire,1104736,,0,,0,,2020-11-18 12:00:00.0,1,,,,,1445360,1445360,,,2020-11-18,2020-11-19
29330972,,,,,11135505487557,2369151,15753508,,,2020-11-18 11:25:19.0,2020-11-18 11:25:57.0,2020-11-18 11:25:21.0,,,,,0,,0,,14044197,,,,Contract,1104736,,0,,1,,2020-11-18 11:24:00.0,1,,,,,1108886,1108886,,,2020-11-18,2020-11-19
29332905,,,,,5415283285723,2187879,17840797,,,2020-11-18 13:34:15.0,2020-11-18 13:35:13.0,2020-11-18 13:34:17.0,,,,,0,,0,,14029360,,,,Right to Hire,1416848,,0,,0,,2020-11-18 13:33:00.0,1,,,,,1409440,1409440,,,2020-11-18,2020-11-19
29333428,,,,,750762930123,7924862,32989831,,,2020-11-18 14:07:51.0,2020-11-18 14:08:15.0,2020-11-18 14:07:52.0,,,,,0,,0,,14093964,,,,Contract,1361364,,0,,0,,2020-11-18 14:06:00.0,1,,,,,1380008,1380008,,,2020-11-18,2020-11-19
29332931,,,,,12205413185620,2190650,21283916,,,2020-11-18 13:35:58.0,2020-11-18 13:36:40.0,2020-11-18 13:36:00.0,,,,,0,,0,,14098301,,,,Contract,1394820,,0,,0,,2020-11-18 13:35:00.0,1,,,,,1443218,1443218,,,2020-11-18,2020-11-19
29333525,,,,,10587090191348,7960971,33116540,,,2020-11-18 14:13:15.0,2020-11-18 14:13:41.0,2020-11-18 14:13:17.0,,,,,0,,0,,14025364,,,,,1448851,,0,,1,,2020-11-18 14:12:00.0,1,,,,,1359813,1359813,,,2020-11-18,2020-11-19
29332638,,,,,11858266568832,2187879,32220370,,,2020-11-18 13:17:15.0,2020-11-18 13:18:29.0,2020-11-18 13:17:17.0,,,,,0,,0,,14096767,,,,Contract,1416848,,0,,0,,2020-11-18 13:15:00.0,1,,,,,1169137,1169137,,,2020-11-18,2020-11-19
29332123,,,,,588631349455,3632551,8306599,,,2020-11-18 12:42:15.0,2020-11-18 16:41:25.0,2020-11-18 12:42:18.0,,,,,0,,0,,14091098,,,,Contract,1095869,,0,,0,,2020-11-18 12:41:00.0,1,,,,,1095849,1095849,,,2020-11-18,2020-11-19
29332041,,,,,1441621123836,7255187,30849424,,,2020-11-18 12:35:36.0,2020-11-18 12:35:52.0,2020-11-18 12:35:38.0,,,,,0,,0,,14091104,,,,Contract,1095841,,0,,0,,2020-11-18 12:34:00.0,1,,,,,1409440,1409440,,,2020-11-18,2020-11-19
29333308,,,,,12039796623974,4848241,27197519,,,2020-11-18 13:59:41.0,2020-11-18 13:59:48.0,2020-11-18 13:59:43.0,,,,,0,,0,,14098573,,,,Contract,1394820,,0,,1,,2020-11-18 13:50:00.0,1,,,,,1455994,1455994,,,2020-11-18,2020-11-19
29331342,,,,,6620629625834,6920465,26334719,,,2020-11-18 11:51:26.0,2020-11-18 11:51:51.0,2020-11-18 11:51:27.0,,,,,0,,0,,14028454,,,,Contract,1416294,,0,,1,,2020-11-18 11:50:00.0,1,,,,,1440691,1440691,,,2020-11-18,2020-11-19
29332586,,,,,10361982441006,2196593,26476728,,,2020-11-18 13:13:15.0,2020-11-18 13:18:12.0,2020-11-18 13:13:17.0,,,,,0,,0,,14080475,,,,Contract,1394820,,0,,998,,,0,,,,,1450333,1450333,,,2020-11-18,2020-11-19
29333035,,,,,12225644481284,2198273,25725531,,,2020-11-18 13:41:40.0,2020-11-18 13:41:48.0,2020-11-18 13:41:42.0,,,,,0,,0,,14091086,,,,Contract,1095841,,0,,0,,2020-11-18 13:40:00.0,1,,,,,1095849,1095849,,,2020-11-18,2020-11-19
29332203,,,,,171798751945,7350009,31964200,,,2020-11-18 12:47:16.0,2020-11-18 12:48:17.0,2020-11-18 12:47:18.0,,,,,0,,0,,14074276,,,,Direct Placement,1361364,,0,,0,,2020-11-18 12:45:00.0,1,,,,,1251538,1251538,,,2020-11-18,2020-11-19
29331845,,,,,1304078398889,6802475,33049389,,,2020-11-18 12:23:23.0,2020-11-19 12:05:49.0,2020-11-19 12:05:48.0,,,,,0,2020-11-20 11:00:00.0,1,America/Chicago,14101466,,,,Direct Placement,1406154,,0,,0,,2020-11-18 12:22:00.0,1,,,,,1440691,1440691,,,2020-11-18,2020-11-19
29333785,,,,,215682686571,7920646,21009692,,,2020-11-18 14:29:23.0,2020-11-18 14:29:59.0,2020-11-18 14:29:24.0,,,,,0,,0,,14097982,,,,Right to Hire,1406154,,0,,0,,2020-11-18 14:28:00.0,1,,,,,1095632,1095632,,,2020-11-18,2020-11-19
29333943,,,,,181330219837,2191022,5188397,,,2020-11-18 14:38:07.0,2020-11-18 14:39:23.0,2020-11-18 14:38:08.0,,,,,0,,0,,14091098,,,,Contract,1095869,,0,,998,,,0,,,,,1451308,1451308,,,2020-11-18,2020-11-19
29333908,,,,,362467319880,7409670,31217795,,,2020-11-18 14:36:14.0,2020-11-18 14:36:35.0,2020-11-18 14:36:16.0,,,,,0,,0,,13999031,,,,Contract,1455993,,0,,0,,2020-11-18 14:35:00.0,1,,,,,1440691,1440691,,,2020-11-18,2020-11-19
29332921,,,,,9681485515820,2198273,25725531,,,2020-11-18 13:35:28.0,2020-11-18 13:36:38.0,2020-11-18 13:35:32.0,,,,,0,,0,,14087328,,,,Contract,1095841,,0,,0,,2020-11-18 13:30:00.0,1,,,,,1456117,1456117,,,2020-11-18,2020-11-19
29302090,,,,,12209741610544,7257703,27157335,,,2020-11-13 14:02:47.0,2020-11-18 11:06:04.0,2020-11-13 14:02:48.0,,,,,0,,0,,14081243,,,,Contract,1095869,,0,,0,,2020-11-13 14:01:00.0,1,,,,,1095869,1443218,,,2020-11-18,2020-11-19
29302732,,,,,5683001773628,2369151,28156713,,,2020-11-13 14:52:18.0,2020-11-18 14:34:02.0,2020-11-18 14:33:59.0,,,,,0,2020-11-18 17:30:00.0,1,America/Chicago,14076101,,,,Direct Placement,1104736,,0,,0,,2020-11-13 14:51:00.0,1,,,,,1424008,1424008,,,2020-11-18,2020-11-19
29303588,,,,,12100078875239,5479554,26792215,,,2020-11-13 15:53:57.0,2020-11-18 11:26:28.0,2020-11-18 11:26:28.0,,,,,0,2020-11-23 14:30:00.0,1,America/Chicago,14081105,,,,Direct Placement,1394817,,0,,0,,2020-11-13 15:53:00.0,1,,,,,1095632,1095632,,,2020-11-18,2020-11-19
29335480,85,65,Hourly,USD,10314625927461,2196789,26117720,1,USD,2020-11-18 15:59:56.0,2020-11-19 13:43:51.0,2020-11-19 13:43:51.0,2021-08-27 20:00:00.0,,,,1,,0,,13963184,IT,Dallas,Hourly,Right to Hire,1416294,,0,,0,2020-11-30 09:00:00.0,2020-11-18 15:58:00.0,1,,,,,1406388,1440691,,Subcontractor,2020-11-18,2020-11-19
29335677,,,,,11621342016226,7871993,33003570,,,2020-11-18 16:12:11.0,2020-11-18 16:13:14.0,2020-11-18 16:12:13.0,,,,,0,,0,,13858449,,,,Right to Hire,1441704,,0,,0,,2020-11-18 16:11:00.0,1,,,,,1445402,1445402,,,2020-11-18,2020-11-19
29334130,,,,,1572888841903,6920465,26462054,,,2020-11-18 14:48:18.0,2020-11-18 14:48:32.0,2020-11-18 14:48:21.0,,,,,0,,0,,14101773,,,,Contract,1416294,,0,,0,,2020-11-18 14:47:00.0,1,,,,,1424112,1424112,,,2020-11-18,2020-11-19
29335474,,,,,2163822,2190650,21283916,,,2020-11-18 15:59:25.0,2020-11-18 15:59:49.0,2020-11-18 15:59:27.0,,,,,0,,0,,14098301,,,,Contract,1394820,,0,,0,,2020-11-18 15:58:00.0,1,,,,,1443218,1443218,,,2020-11-18,2020-11-19
29334918,,,,,2163822,2196593,26476728,,,2020-11-18 15:32:29.0,2020-11-18 15:34:03.0,2020-11-18 15:32:32.0,,,,,0,,0,,14098301,,,,Contract,1394820,,0,,998,,,0,,,,,1450333,1450333,,,2020-11-18,2020-11-19
29336547,,,,,2844925511294,2193651,18414918,,,2020-11-18 16:57:52.0,2020-11-18 16:58:49.0,2020-11-18 16:57:53.0,,,,,0,,0,,13973406,,,,Right to Hire,1424113,,0,,0,,2020-11-18 16:57:00.0,1,,,,,1251538,1251538,,,2020-11-18,2020-11-19
29335589,,,,,11559405748807,5575645,26604193,,,2020-11-18 16:07:22.0,2020-11-18 16:08:11.0,2020-11-18 16:07:23.0,,,,,0,,0,,14057099,,,,Right to Hire,1104736,,0,,0,,2020-11-18 16:06:00.0,1,,,,,1403411,1403411,,,2020-11-18,2020-11-19
