ACTIVITYID,AGREEDBILLRATE,AGREEDPAYRATE,BILLFREQUENCY,BILLRATECURRENCY,CANDIDATEID,COMPANYID,CONTACTID,CORPTOCORP,CURRENCY,DATECREATED,DATEUPDATED,DATEUSERFIELDUPDATED,ENDDATE,FEE,FEE_PERCENT,FEE_TYPE,HIREFLAG,INTERVIEWDATE,INTERVIEWFLAG,INTERVIEW_TIMEZONEID,JOBID,LineofBusiness,Location,PAYFREQUENCY,POSITIONTYPE,PRIMARYSALESID,REJECTDATE,REJECTFLAG,REJECTREASON,ROLEID,STARTDATE,SUBMITTALDATE,SUBMITTALFLAG,StartExclude,TERMINATIONDATE,TERMINATIONREASON,TermExcludeDate,UPDATEDBY_USERID,USERID,VMSStatus,VendorClassification,api_fromDate,api_toDate
29113494,130,85,Hourly,USD,5127894777319,2719141,27287370,0,USD,2020-10-26 10:26:51.0,2020-11-19 19:08:34.0,2020-11-19 19:08:34.0,2021-01-29 20:00:00.0,,,,1,,0,,13992611,IT,HOUST,Hourly,Contract,1446533,,0,,0,2020-11-16 09:00:00.0,2020-10-26 10:25:00.0,1,,,,,1406388,1445402,,,2020-11-09,2020-11-23
29113737,,,,,12123526582961,2193702,30800990,,,2020-10-26 10:48:23.0,2020-11-09 16:51:59.0,2020-11-09 16:51:56.0,,,,,0,2020-11-09 17:30:00.0,1,America/Chicago,13947677,,,,Direct Placement,1096061,,0,,0,,2020-10-26 10:47:00.0,1,,,,,1424008,1424008,,,2020-11-09,2020-11-23
29113894,81.4,55,Hourly,USD,11586135739587,2347051,11434789,0,USD,2020-10-26 11:02:16.0,2020-11-23 15:01:46.0,2020-11-20 13:52:45.0,2021-12-27 20:00:00.0,,,,1,2020-10-28 14:00:00.0,1,America/Chicago,13885820,IT,HOUST,Hourly,Contract,1418854,,0,,1,2020-11-30 09:00:00.0,,0,,,,,1096112,1380008,,,2020-11-09,2020-11-23
29113520,40,30.5,Hourly,USD,11886504968726,6326194,28045962,0,USD,2020-10-26 10:28:41.0,2020-11-10 17:03:13.0,2020-11-10 17:03:13.0,2021-03-31 20:00:00.0,,,,1,,0,,13912129,IT,R-NY,Hourly,Contract,1452961,,0,,0,2020-11-20 09:00:00.0,2020-10-26 10:28:00.0,1,,,,,1395257,1403411,,,2020-11-09,2020-11-23
29145779,116,77,Hourly,USD,2150213393365,7762355,31182713,0,USD,2020-10-28 19:15:38.0,2020-11-17 11:45:38.0,2020-11-09 09:57:38.0,2021-04-30 20:00:00.0,,,,1,2020-10-29 13:45:00.0,1,America/Chicago,13876810,IT,Dallas,Hourly,Contract,1455993,,0,,0,2020-11-16 09:00:00.0,,0,,,,,1096112,1457446,,,2020-11-09,2020-11-23
29176838,,,,,4364141583694,2193702,30800990,,,2020-11-02 16:00:08.0,2020-11-13 08:57:55.0,2020-11-13 08:57:55.0,,,,,0,2020-11-13 15:30:00.0,1,America/Chicago,14021940,,,,Right to Hire,1096061,,0,,0,,2020-11-02 15:59:00.0,1,,,,,1419821,1419821,,,2020-11-09,2020-11-23
29211727,,,,,8282431789079,2718906,31964251,,,2020-11-05 16:47:23.0,2020-11-11 13:36:43.0,2020-11-10 11:35:33.0,,,,,0,,0,,13888552,,,,Contract,1095841,,0,,0,,2020-11-05 16:46:00.0,1,,,,,1095849,1095849,,,2020-11-09,2020-11-23
29210947,,,,,1993383379374,7762355,31182713,,,2020-11-05 16:05:05.0,2020-11-19 17:45:24.0,2020-11-05 16:05:07.0,,,,,0,2020-11-23 10:30:00.0,1,America/Chicago,14024839,,,,Right to Hire,1455993,,0,,0,,2020-11-05 16:04:00.0,1,,,,,1457446,1457446,,,2020-11-09,2020-11-23
29212954,,,,,821505613172,2193655,26818912,,,2020-11-05 17:42:52.0,2020-11-16 15:25:01.0,2020-11-05 17:42:54.0,,,,,0,2020-11-17 12:00:00.0,1,America/Chicago,14040819,,,,Direct Placement,1418854,,0,,0,,2020-11-05 17:41:00.0,1,,,,,1440874,1440874,,,2020-11-09,2020-11-23
29299879,,,,,11943287848145,-1,6532418,,,2020-11-13 10:44:43.0,2020-11-13 10:45:14.0,2020-11-13 10:44:44.0,,,,,0,,0,,14057820,,,,Contract,1095841,,0,,998,,,0,,,,,1457784,1457784,,,2020-11-09,2020-11-23
29212312,,,,,5069352682735,6568194,18635119,,,2020-11-05 17:14:40.0,2020-11-09 16:09:08.0,2020-11-09 16:09:05.0,,,,,0,2020-11-11 13:00:00.0,1,America/New_York,14030629,,,,Contract,1104736,,0,,0,,2020-11-05 17:14:00.0,1,,,,,1445360,1445360,,,2020-11-09,2020-11-23
29212963,,,,,10786685879104,2196593,28189188,,,2020-11-05 17:43:14.0,2020-11-09 17:19:30.0,2020-11-05 17:43:15.0,,,,,0,,0,,13994348,,,,Contract,1095841,2020-11-09 17:19:32.0,1,,998,,,0,,,,,1455994,1457784,,,2020-11-09,2020-11-23
29049266,30,20,Hourly,USD,3874154474377,2192749,11154980,0,USD,2020-10-16 18:26:36.0,2020-11-13 13:55:12.0,2020-11-13 13:55:12.0,2021-05-07 20:00:00.0,,,,1,2020-10-21 12:00:00.0,1,America/Chicago,13852809,IT,HOUST,Hourly,Contract,1096061,,0,,0,2020-11-09 09:00:00.0,2020-10-16 18:26:00.0,1,,,,,1406388,1095632,,,2020-11-09,2020-11-23
29101587,51,21.63,Hourly,USD,11498212132397,2187865,27819201,0,USD,2020-10-23 09:38:52.0,2020-11-12 16:28:22.0,2020-11-12 16:28:22.0,2021-05-09 20:00:00.0,,,,1,2020-10-27 13:00:00.0,1,America/New_York,13867309,T-PATH,ATL,Hourly,Contract,1104736,,0,,0,2020-11-09 09:00:00.0,,0,,,,,1395257,1108886,,,2020-11-09,2020-11-23
29150454,,,,,1267485132245,2189039,26872357,,,2020-10-29 12:18:48.0,2020-11-18 14:39:06.0,2020-10-29 12:18:50.0,,,,,0,2020-12-02 14:00:00.0,1,America/Chicago,14006263,,,,Contract,1418854,,0,,1,,2020-10-29 12:18:00.0,1,,,,,1457446,1457446,,,2020-11-09,2020-11-23
29152044,,,,,2472975028994,2198273,20854498,,,2020-10-29 14:10:35.0,2020-11-10 11:17:25.0,2020-11-10 11:17:25.0,,,,,0,2020-11-10 14:30:00.0,1,America/Los_Angeles,14008537,,,,Contract,1095841,,0,,1,,2020-10-29 14:10:00.0,1,,,,,1169137,1169137,,,2020-11-09,2020-11-23
29244195,,,,,11855797689167,2719136,27342878,,,2020-11-10 15:30:03.0,2020-11-10 15:31:48.0,2020-11-10 15:30:39.0,,,,,0,2020-11-10 20:00:00.0,1,America/Los_Angeles,14060620,,,,Right to Hire,1461894,,0,,0,,2020-11-10 15:29:00.0,1,,,,,1468225,1468225,,,2020-11-09,2020-11-23
29183187,,,,,1977125,2187632,31985247,,,2020-11-03 10:40:49.0,2020-11-16 10:46:32.0,2020-11-16 10:46:32.0,,,,,0,2020-11-16 16:00:00.0,1,America/Chicago,14009960,,,,Direct Placement,1446533,,0,,0,,2020-11-03 10:40:00.0,1,,,,,1380008,1380008,,,2020-11-09,2020-11-23
29214136,,,,,2274272555990,2196593,28193493,,,2020-11-05 18:23:09.0,2020-11-09 11:56:21.0,2020-11-05 18:23:11.0,,,,,0,,0,,14026548,,,,Direct Placement,1095841,2020-11-09 11:56:21.0,1,,998,,,0,,,,,1456117,1447792,,,2020-11-09,2020-11-23
29217608,,,,,4013709042431,2189083,10481401,,,2020-11-06 10:35:10.0,2020-11-09 09:25:19.0,2020-11-09 09:25:19.0,,,,,0,2020-11-09 13:00:00.0,1,America/Chicago,14042277,,,,Contract,1361364,,0,,0,,2020-11-06 10:34:00.0,1,,,,,1380008,1380008,,,2020-11-09,2020-11-23
29217530,,,,,5015127021186,2369151,31423690,,,2020-11-06 10:26:41.0,2020-11-13 10:47:58.0,2020-11-13 10:47:58.0,,,,,0,2020-11-12 17:30:00.0,1,America/New_York,14022460,,,,Direct Placement,1104736,,0,,0,,2020-11-06 10:25:00.0,1,,,,,1440064,1440064,,,2020-11-09,2020-11-23
29137446,24.65,16,Hourly,USD,12156078096312,2198273,20854498,0,USD,2020-10-28 11:39:29.0,2020-11-11 11:16:54.0,2020-11-11 11:16:54.0,2021-09-30 20:00:00.0,,,,1,2020-11-02 18:00:00.0,1,America/Los_Angeles,13975530,IT,HB-CA,Hourly,Contract,1095841,,0,,1,2020-11-16 09:00:00.0,2020-10-28 11:37:00.0,1,,,,,1459897,1456117,,,2020-11-09,2020-11-23
29055686,130,85,Hourly,USD,809903975725,4842600,14486429,1,USD,2020-10-19 13:44:20.0,2020-11-13 10:11:18.0,2020-11-10 18:57:09.0,2020-12-31 20:00:00.0,,,,1,2020-10-20 12:30:00.0,1,America/Chicago,13965841,IT,HOUST,Hourly,Contract,1446533,,0,,0,2020-11-09 09:00:00.0,2020-10-19 13:43:00.0,1,,,,,1406388,1095632,,Independent Contractor,2020-11-09,2020-11-23
29081608,119,86.75,Hourly,USD,2226773774291,6555798,20650370,0,USD,2020-10-21 14:52:15.0,2020-11-19 15:18:53.0,2020-11-19 15:18:53.0,2021-05-07 20:00:00.0,,,,1,2020-10-29 11:00:00.0,1,America/Chicago,13818944,IT,HOUST,Hourly,Contract,1096061,,0,,0,2020-11-04 09:00:00.0,2020-10-21 14:50:00.0,1,,,,,1406388,1095632,,,2020-11-09,2020-11-23
29151610,73,49,Hourly,USD,12069726542737,2198273,25725531,0,USD,2020-10-29 13:42:59.0,2020-11-23 14:37:28.0,2020-11-23 14:37:28.0,2021-08-13 20:00:00.0,,,,1,2020-11-10 10:00:00.0,1,America/Los_Angeles,14010571,IT,HB-CA,Hourly,Contract,1095841,,0,,1,2020-11-30 09:00:00.0,2020-10-29 13:42:00.0,1,,,,,1096112,1443218,,,2020-11-09,2020-11-23
29232954,,,,,187055512497,2189083,10481401,,,2020-11-09 15:42:58.0,2020-11-10 16:17:24.0,2020-11-10 16:17:24.0,,,,,0,2020-11-11 13:00:00.0,1,America/Chicago,14042277,,,,Contract,1361364,,0,,0,,2020-11-09 15:42:00.0,1,,,,,1095632,1095632,,,2020-11-09,2020-11-23
29122330,105,80,Hourly,USD,6392071992037,2196789,26801995,1,USD,2020-10-26 23:06:20.0,2020-11-23 10:58:53.0,2020-11-23 10:58:53.0,2021-07-30 20:00:00.0,,,,1,2020-11-02 13:30:00.0,1,America/New_York,13981540,IT,Dallas,Hourly,Contract,1416294,,0,,0,2020-11-30 09:00:00.0,2020-10-26 23:05:00.0,1,,,,,1408252,1108886,,Subcontractor,2020-11-09,2020-11-23
29121727,24.65,16,Hourly,USD,580061936213,2198273,20854498,0,USD,2020-10-26 19:14:05.0,2020-11-11 14:57:45.0,2020-11-11 14:57:45.0,2021-09-30 20:00:00.0,,,,1,2020-10-26 13:30:00.0,1,America/Los_Angeles,13975532,IT,HB-CA,Hourly,Contract,1095841,,0,,1,2020-11-09 09:00:00.0,,0,,,,,1096112,1456117,,,2020-11-09,2020-11-23
29152344,,,,,4590902956149,2718906,31400724,,,2020-10-29 14:28:52.0,2020-11-10 15:57:03.0,2020-10-29 14:28:54.0,,,,,0,2020-11-12 18:30:00.0,1,America/Los_Angeles,13925855,,,,Contract,1095841,,0,,0,,2020-10-29 14:28:00.0,1,,,,,1460631,1460631,,,2020-11-09,2020-11-23
29152657,,,,,5620101575087,7257703,27157335,,,2020-10-29 14:46:25.0,2020-11-19 14:16:51.0,2020-11-19 14:16:51.0,,,,,0,2020-11-24 12:00:00.0,1,America/Los_Angeles,14007552,,,,Contract,1095869,,0,,0,,2020-10-29 14:44:00.0,1,,,,,1095849,1095849,,,2020-11-09,2020-11-23
29155947,,,,,9705639913513,2198273,15552970,,,2020-10-29 17:51:29.0,2020-11-17 12:01:04.0,2020-10-29 17:51:31.0,,,,,0,2020-11-17 19:00:00.0,1,America/Los_Angeles,13896906,,,,Contract,1095841,,0,,1,,2020-10-29 17:50:00.0,1,,,,,1455994,1455994,,,2020-11-09,2020-11-23
29186358,0,90000,,USD,12043393548662,7752366,31030065,0,USD,2020-11-03 14:24:01.0,2020-11-11 18:12:29.0,2020-11-11 18:12:15.0,2020-11-30 20:00:00.0,18000,0.2,%,1,2020-11-04 10:30:00.0,1,America/Chicago,13757308,IT,Austin,Yearly,Direct Placement,1448851,,0,,0,2020-11-30 09:00:00.0,,0,,,,,1096112,1359813,,,2020-11-09,2020-11-23
29218291,,,,,1142560,4209652,31978092,,,2020-11-06 11:31:14.0,2020-11-09 16:37:49.0,2020-11-06 11:31:16.0,,,,,0,2020-11-12 10:30:00.0,1,America/Chicago,14011210,,,,Direct Placement,1455993,,0,,0,,2020-11-06 11:30:00.0,1,,,,,1457446,1457446,,,2020-11-09,2020-11-23
29218001,,,,,600019282661,4842600,33023987,,,2020-11-06 11:05:58.0,2020-11-18 15:04:05.0,2020-11-11 17:00:19.0,,,,,0,2020-11-19 11:00:00.0,1,America/Chicago,14016039,,,,Direct Placement,1446533,,0,,1,,2020-11-06 11:04:00.0,1,,,,,1440874,1440874,,,2020-11-09,2020-11-23
29293645,,,,,2299690988317,4848241,27197519,,,2020-11-12 15:34:19.0,2020-11-12 17:14:20.0,2020-11-12 15:34:21.0,,,,,0,,0,,14078086,,,,Contract,1394820,,0,,1,,2020-11-12 15:33:00.0,1,,,,,1409440,1409440,,,2020-11-09,2020-11-23
29233551,,,,,4980581359853,2190650,25717557,,,2020-11-09 16:19:18.0,2020-11-09 16:20:22.0,2020-11-09 16:19:21.0,,,,,0,,0,,13968049,,,,Direct Placement,1394820,,0,,0,,2020-11-09 16:18:00.0,1,,,,,1443218,1443218,,,2020-11-09,2020-11-23
29240078,,,,,8589004293729,2369151,32988190,,,2020-11-10 10:53:17.0,2020-11-18 11:29:34.0,2020-11-10 10:53:20.0,,,,,0,2020-11-20 12:00:00.0,1,America/New_York,14056984,,,,Contract,1104736,,0,,0,,2020-11-10 10:53:00.0,1,,,,,1108886,1108886,,,2020-11-09,2020-11-23
29219402,,,,,1642158174555,6568194,18635119,,,2020-11-06 12:55:10.0,2020-11-11 10:43:03.0,2020-11-11 09:05:20.0,,,,,0,,0,,14030629,,,,Contract,1104736,,0,,0,,2020-11-06 12:54:00.0,1,,,,,1445360,1445360,,,2020-11-09,2020-11-23
29035947,,,,,7324516617224,7953791,33067493,,,2020-10-15 17:30:22.0,2020-11-09 08:02:14.0,2020-11-09 08:02:11.0,,,,,0,2020-11-11 11:00:00.0,1,America/New_York,13933931,,,,Direct Placement,1468584,,0,,0,,2020-10-15 17:29:00.0,1,,,,,1445360,1445360,,,2020-11-09,2020-11-23
29057423,106.5,70,Hourly,USD,1167780474438,2485118,16117841,0,USD,2020-10-19 15:40:56.0,2020-11-20 10:45:17.0,2020-11-20 10:45:17.0,2021-09-30 20:00:00.0,,,,1,2020-10-30 16:30:00.0,1,America/Chicago,13966866,IT,Dallas,Hourly,Contract,1416294,,0,,0,2020-11-16 09:00:00.0,2020-10-19 15:40:00.0,1,,,,,1406388,1419821,,,2020-11-09,2020-11-23
29140172,107.8,75,Hourly,USD,12132051123130,2718906,32028341,0,USD,2020-10-28 14:41:38.0,2020-11-14 10:34:37.0,2020-11-05 15:36:36.0,2021-10-29 20:00:00.0,,,,1,2020-10-29 14:30:00.0,1,America/Los_Angeles,13973004,IT,HB-CA,Hourly,Contract,1095841,,0,,1,2020-11-16 09:00:00.0,,0,,,,,1408252,1095849,,,2020-11-09,2020-11-23
29125456,,,,,6900653751229,7953791,33067493,,,2020-10-27 11:47:18.0,2020-11-09 08:00:40.0,2020-11-09 08:00:37.0,,,,,0,2020-11-10 11:00:00.0,1,America/New_York,13933931,,,,Direct Placement,1468584,,0,,0,,2020-10-27 11:46:00.0,1,,,,,1445360,1445360,,,2020-11-09,2020-11-23
29125482,79,64,Hourly,USD,1743950,2488954,18635141,1,USD,2020-10-27 11:49:40.0,2020-11-23 14:34:52.0,2020-11-23 13:41:51.0,2021-01-30 20:00:00.0,,,,1,2020-10-28 17:00:00.0,1,America/Chicago,13974716,IT,HOUST,Yearly,Contract,1441704,,0,,0,2020-11-30 09:00:00.0,,0,,,,,1406388,1419821,,Independent Contractor,2020-11-09,2020-11-23
29158499,85,56,Hourly,USD,5068563534225,6901529,32529287,0,USD,2020-10-29 20:37:53.0,2020-11-20 14:01:15.0,2020-11-13 13:30:31.0,2021-05-21 20:00:00.0,,,,1,2020-10-30 14:00:00.0,1,America/New_York,13800264,IT,ATL,Hourly,Contract,1104736,,0,,0,2020-11-16 09:00:00.0,,0,,,,,1096112,1108886,,,2020-11-09,2020-11-23
29189796,,,,,8738045855142,2198273,15552970,,,2020-11-03 17:36:58.0,2020-11-18 16:59:30.0,2020-11-03 17:37:00.0,,,,,0,2020-11-23 12:00:00.0,1,America/Chicago,14029836,,,,Contract,1095841,,0,,1,,2020-11-03 17:35:00.0,1,,,,,1470052,1470052,,,2020-11-09,2020-11-23
29223434,,,,,9438997837376,7221378,26475655,,,2020-11-06 17:21:45.0,2020-11-09 12:32:10.0,2020-11-06 17:21:48.0,,,,,0,,0,,14045313,,,,Contract,1095869,,0,,0,,2020-11-06 17:21:00.0,1,,,,,1095869,1169137,,,2020-11-09,2020-11-23
29223968,,,,,2615394,2198273,25725531,,,2020-11-06 17:43:47.0,2020-11-16 14:38:01.0,2020-11-06 17:43:48.0,,,,,0,,0,,14040785,,,,Contract,1095841,,0,,1,,2020-11-06 17:43:00.0,1,,,,,1470052,1470052,,,2020-11-09,2020-11-23
29224105,55,37,Hourly,USD,6867394651419,2197202,32472415,0,USD,2020-11-06 17:49:15.0,2020-11-23 11:55:07.0,2020-11-23 11:55:07.0,2021-06-08 20:00:00.0,,,,1,2020-11-16 18:30:00.0,1,America/Los_Angeles,14013061,IT,HB-CA,Hourly,Right to Hire,1416848,,0,,0,2020-12-08 09:00:00.0,2020-11-06 17:48:00.0,1,,,,,1459897,1456117,,,2020-11-09,2020-11-23
29240779,,,,,484593020782,6555798,20650370,,,2020-11-10 11:45:44.0,2020-11-10 11:46:16.0,2020-11-10 11:45:46.0,,,,,0,,0,,14029443,,,,Contract,1096061,,0,,0,,2020-11-10 11:45:00.0,1,,,,,1440874,1440874,,,2020-11-09,2020-11-23
29224473,,,,,406633377818,6568194,18635119,,,2020-11-06 18:00:32.0,2020-11-11 15:56:42.0,2020-11-11 15:56:41.0,,,,,0,2020-11-12 14:00:00.0,1,America/New_York,14030629,,,,Contract,1104736,,0,,0,,2020-11-06 17:59:00.0,1,,,,,1445360,1445360,,,2020-11-09,2020-11-23
29225027,,,,,2786796291033,7221378,26475655,,,2020-11-06 18:20:46.0,2020-11-11 13:29:28.0,2020-11-06 18:20:48.0,,,,,0,2020-11-17 12:00:00.0,1,America/Los_Angeles,14045313,,,,Contract,1095869,,0,,0,,2020-11-06 18:20:00.0,1,,,,,1169137,1169137,,,2020-11-09,2020-11-23
29222668,,,,,1813247444863,7782226,32674476,,,2020-11-06 16:38:11.0,2020-11-16 11:52:30.0,2020-11-06 16:38:13.0,,,,,0,2020-11-18 15:30:00.0,1,America/Los_Angeles,13981958,,,,Contract,1095841,,0,,0,,2020-11-06 16:37:00.0,1,,,,,1455994,1455994,,,2020-11-09,2020-11-23
29128514,,,,,9619218627315,4754855,21560816,,,2020-10-27 15:08:44.0,2020-11-12 14:52:15.0,2020-10-27 15:08:46.0,,,,,0,2020-11-13 14:30:00.0,1,America/New_York,13747222,,,,Direct Placement,1452961,,0,,0,,,0,,,,,1403411,1403411,,,2020-11-09,2020-11-23
29130062,0,90000,,USD,12108110666882,7752366,31030065,0,USD,2020-10-27 16:42:00.0,2020-11-11 18:10:13.0,2020-11-11 18:10:10.0,2020-11-30 20:00:00.0,18000,0.2,%,1,2020-10-28 12:30:00.0,1,America/Chicago,13757308,IT,Austin,Yearly,Direct Placement,1448851,,0,,0,2020-11-30 09:00:00.0,,0,,,,,1096112,1419821,,,2020-11-09,2020-11-23
29163225,,,,,8246354928343,7960971,33110204,,,2020-10-30 13:44:47.0,2020-11-10 10:52:56.0,2020-11-10 10:52:56.0,,,,,0,2020-11-10 13:00:00.0,1,America/Chicago,14012534,,,,Contract,1448851,,0,,1,,2020-10-30 13:44:00.0,1,,,,,1424112,1424112,,,2020-11-09,2020-11-23
29162471,,,,,7032852715506,4754855,32729670,,,2020-10-30 12:42:35.0,2020-11-11 09:56:51.0,2020-10-30 12:42:37.0,,,,,0,2020-11-11 13:30:00.0,1,America/New_York,14012455,,,,Contract,1452961,,0,,0,,2020-10-30 12:42:00.0,1,,,,,1403411,1403411,,,2020-11-09,2020-11-23
29160169,110,70,Hourly,USD,2443842329912,2719141,27287370,0,USD,2020-10-30 09:33:18.0,2020-11-20 13:45:26.0,2020-11-19 13:02:14.0,2021-01-25 20:00:00.0,,,,1,,0,,14014515,IT,HOUST,Hourly,Contract,1446533,,0,,0,2020-11-30 09:00:00.0,2020-10-30 09:32:00.0,1,,,,,1406388,1440874,,,2020-11-09,2020-11-23
29162814,,,,,119760733502,4754855,32729670,,,2020-10-30 13:10:16.0,2020-11-11 12:16:56.0,2020-10-30 13:10:18.0,,,,,0,2020-11-11 13:00:00.0,1,America/New_York,14012455,,,,Contract,1452961,,0,,0,,2020-10-30 13:09:00.0,1,,,,,1403411,1403411,,,2020-11-09,2020-11-23
29163812,0,75000,,USD,12167015256560,7784201,32913845,0,USD,2020-10-30 14:25:05.0,2020-11-20 15:07:12.0,2020-11-20 15:07:08.0,2020-12-07 20:00:00.0,15000,0.2,%,1,2020-11-06 10:00:00.0,1,America/Chicago,14012038,IT,Dallas,Yearly,Direct Placement,1455993,,0,,0,2020-12-07 09:00:00.0,2020-10-30 14:24:00.0,1,,,,,1096112,1457446,,,2020-11-09,2020-11-23
29162489,,,,,9396564067646,2196789,31424077,,,2020-10-30 12:44:04.0,2020-11-12 13:25:52.0,2020-10-30 12:44:06.0,,,,,0,2020-11-13 12:30:00.0,1,America/Chicago,13998906,,,,Contract,1464505,,0,,0,,2020-10-30 12:43:00.0,1,,,,,1095632,1095632,,,2020-11-09,2020-11-23
29161704,,,,,522383391105,4754855,32729670,,,2020-10-30 11:44:40.0,2020-11-11 10:04:18.0,2020-10-30 11:44:42.0,,,,,0,2020-11-11 14:00:00.0,1,America/New_York,14012455,,,,Contract,1452961,,0,,0,,2020-10-30 11:44:00.0,1,,,,,1403411,1403411,,,2020-11-09,2020-11-23
29160928,,,,,12162528438981,4209652,31978092,,,2020-10-30 10:39:33.0,2020-11-10 13:36:35.0,2020-10-30 10:39:37.0,,,,,0,2020-11-10 10:30:00.0,1,America/Chicago,14011214,,,,Direct Placement,1455993,,0,,0,,2020-10-30 10:38:00.0,1,,,,,1470735,1470735,,,2020-11-09,2020-11-23
29162604,25.5,17.25,Hourly,USD,12012633550278,2347051,22036390,0,USD,2020-10-30 12:53:56.0,2020-11-19 14:34:44.0,2020-11-19 14:34:44.0,2021-05-07 20:00:00.0,,,,1,,0,,13999687,IT,HOUST,Hourly,Contract,1418854,,0,,1,2020-12-07 09:00:00.0,2020-10-30 12:53:00.0,1,,,,,1406388,1440691,,,2020-11-09,2020-11-23
29163751,84.5,65,Hourly,USD,3268859933741,6555798,20650370,0,USD,2020-10-30 14:20:14.0,2020-11-19 19:16:10.0,2020-11-19 19:16:10.0,2021-06-25 20:00:00.0,,,,1,2020-11-04 11:00:00.0,1,America/Chicago,13979328,IT,HOUST,Hourly,Contract,1096061,,0,,0,2020-11-16 09:00:00.0,2020-10-30 14:19:00.0,1,,,,,1459897,1424112,,,2020-11-09,2020-11-23
29195028,,,,,11312734575715,2196789,26801995,,,2020-11-04 11:03:09.0,2020-11-12 10:42:38.0,2020-11-12 10:42:36.0,,,,,0,2020-11-12 11:30:00.0,1,America/New_York,14012995,,,,Contract,1416294,,0,,0,,2020-11-04 11:02:00.0,1,,,,,1440064,1440064,,,2020-11-09,2020-11-23
29332324,,,,,1047054491403,6389111,31425746,,,2020-11-18 12:54:49.0,2020-11-18 12:55:21.0,2020-11-18 12:54:50.0,,,,,0,,0,,14082955,,,,Right to Hire,1096061,,0,,0,,2020-11-18 12:53:00.0,1,,,,,1380008,1380008,,,2020-11-09,2020-11-23
29194970,,,,,11927695730468,2196789,26801995,,,2020-11-04 10:58:11.0,2020-11-13 08:49:00.0,2020-11-13 08:48:57.0,,,,,0,2020-11-13 10:30:00.0,1,America/New_York,14012995,,,,Contract,1416294,,0,,0,,2020-11-04 10:57:00.0,1,,,,,1440064,1440064,,,2020-11-09,2020-11-23
29194899,95,65,Hourly,USD,3772248516397,6901529,31118338,0,USD,2020-11-04 10:52:48.0,2020-11-23 16:35:59.0,2020-11-23 16:35:59.0,2021-05-31 20:00:00.0,,,,1,2020-11-17 14:30:00.0,1,America/Chicago,13999098,IT,ATL,Hourly,Contract,1104736,,0,,0,2020-12-07 09:00:00.0,2020-11-04 10:51:00.0,1,,,,,1408252,1460745,,,2020-11-09,2020-11-23
29195502,39.15,30,Hourly,USD,12172298522789,2369151,15753508,0,USD,2020-11-04 11:43:42.0,2020-11-23 12:14:00.0,2020-11-23 12:13:54.0,2021-05-06 20:00:00.0,,,,1,2020-11-16 08:00:00.0,1,America/New_York,14008876,IT,ATL,Hourly,Contract,1104736,,0,,1,2020-12-21 09:00:00.0,2020-11-04 11:42:00.0,1,,,,,1408252,1445360,,,2020-11-09,2020-11-23
29226816,,,,,1673571637762,2198273,20854498,,,2020-11-09 01:46:53.0,2020-11-09 01:47:48.0,2020-11-09 01:46:54.0,,,,,0,,0,,14041154,,,,Contract,1095841,,0,,1,,2020-11-09 01:46:00.0,1,,,,,1443218,1443218,,,2020-11-09,2020-11-23
29229969,,,,,10340180862620,2718906,32028341,,,2020-11-09 12:18:09.0,2020-11-09 12:19:04.0,2020-11-09 12:18:11.0,,,,,0,2020-11-10 15:00:00.0,1,America/Chicago,13971958,,,,Contract,1095841,,0,,1,,,0,,,,,1470277,1470277,,,2020-11-09,2020-11-23
29230022,,,,,12131297259670,7342040,33081706,,,2020-11-09 12:21:29.0,2020-11-10 09:48:36.0,2020-11-09 12:21:33.0,,,,,0,2020-11-12 18:00:00.0,1,America/Los_Angeles,13969324,,,,Direct Placement,1406154,,0,,0,,2020-11-09 12:20:00.0,1,,,,,1359813,1359813,,,2020-11-09,2020-11-23
29229392,,,,,908461374191,2347051,33058643,,,2020-11-09 11:29:46.0,2020-11-09 11:31:00.0,2020-11-09 11:29:49.0,,,,,0,,0,,13972412,,,,,1418854,,0,,1,,2020-11-09 11:28:00.0,1,,,,,1419821,1419821,,,2020-11-09,2020-11-23
29227866,,,,,10072239031149,6222862,31130605,,,2020-11-09 08:48:13.0,2020-11-09 08:48:25.0,2020-11-09 08:48:14.0,,,,,0,,0,,14001463,,,,Contract,1468584,,0,,0,,2020-11-09 08:47:00.0,1,,,,,1108886,1108886,,,2020-11-09,2020-11-23
29228443,,,,,12155152183917,6901529,31118338,,,2020-11-09 09:59:05.0,2020-11-09 09:59:31.0,2020-11-09 09:59:06.0,,,,,0,,0,,13999098,,,,Contract,1104736,,0,,0,,2020-11-09 09:58:00.0,1,,,,,1460745,1460745,,,2020-11-09,2020-11-23
29229303,,,,,557244741593,2196593,21871821,,,2020-11-09 11:22:53.0,2020-11-09 11:25:02.0,2020-11-09 11:22:55.0,,,,,0,,0,,14033207,,,,Contract,1104736,,0,,998,,,0,,,,,1450333,1450333,,,2020-11-09,2020-11-23
29242467,,,,,10654053936439,2187215,15485166,,,2020-11-10 13:41:41.0,2020-11-10 13:41:58.0,2020-11-10 13:41:44.0,,,,,0,2020-11-12 13:00:00.0,1,America/Chicago,14007509,,,,Right to Hire,1418854,,0,,1,,,0,,,,,1424112,1424112,,,2020-11-09,2020-11-23
